"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-05-31","7.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","8.6","H,,S","12.8",",,W","5.6",",,W","   20",",,W","   30",",,W","11.6",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-01","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","10.7","H,,S","15.6",",,W","6.7",",,W","   50",",,W","   40",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-02","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","13.1","H,,S","21.1",",,W","5.6",",,W","  110",",,W","  120",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-03","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","16.8","H,,S","25.0",",,W","10.0",",,W","  130",",,W","  180",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-04","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.1","H,,S","27.2",",,W","13.9",",,W","  190",",,W","  190",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-05","6.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.5","H,,S","21.1",",,W","12.8",",,W","   10",",,W","   20",",,W","11.2",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-06","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","15.6","H,,S","21.7",",,W","11.1",",,W","   40",",,W","   60",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-07","5.4",",,W",,,"9.1",",,W,2400","0.0",",,W","0.0",",,W,2400","18.7","H,,S","27.2",",,W","12.8",",,W","  210",",,W","  180",",,W","9.4",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-08","5.1",",,W",,,"1.0",",,W,2400","0.0","T,,W","0.0",",,W,2400","22.8","H,,S","28.9",",,W","16.1",",,W","  340",",,W","  340",",,W","12.5",",,W","15.7",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-09","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.9","H,,S","29.4",",,W","15.6",",,W","  230",",,W","  210",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-10","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","26.8","H,,S","33.3",",,W","20.0",",,W","  250",",,W","  250",",,W","10.3",",,W","13.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-11","3.7",",,W",,,"6.9",",,W,2400","0.0",",,W","0.0",",,W,2400","20.5","H,,S","22.2",",,W","14.4",",,W","   40",",,W","   30",",,W","8.9",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-12","3.7",",,W",,,"3.3",",,W,2400","0.0",",,W","0.0",",,W,2400","16.4","H,,S","19.4",",,W","13.3",",,W","   30",",,W","   20",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-13","3.0",",,W",,,"10.2",",,W,2400","0.0",",,W","0.0",",,W,2400","18.9","H,,S","30.0",",,W","13.3",",,W","  130",",,W","  150",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-14","3.1",",,W",,,"15.2",",,W,2400","0.0",",,W","0.0",",,W,2400","22.9","H,,S","28.3",",,W","20.0",",,W","  260",",,W","  230",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-15","2.5",",,W",,,"65.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.8","H,,S","26.7",",,W","20.0",",,W","  350",",,W","  340",",,W","8.1",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-16","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.3","H,,S","22.2",",,W","13.3",",,W","   20",",,W",,,"6.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-17","2.1",",,W",,,"3.6",",,W,2400","0.0",",,W","0.0",",,W,2400","16.3","H,,S","22.2",",,W","13.3",",,W","  190",",,W","  360",",,W","4.0",",,W","4.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-18","4.6",",,W",,,"6.9",",,W,2400","0.0",",,W","0.0",",,W,2400","22.0","H,,S","26.1",",,W","14.4",",,W","   10",",,W","   10",",,W","9.4",",,W","11.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-19","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","16.0","H,,S","19.4",",,W","12.2",",,W","   40",",,W","   40",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-20","3.2",",,W",,,"7.9",",,W,2400","0.0",",,W","0.0",",,W,2400","17.1","H,,S","25.6",",,W","11.7",",,W","  160",",,W","  160",",,W","11.2",",,W","13.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-21","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.1","H,,S","28.9",",,W","19.4",",,W","  270",",,W","  260",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-22","4.7",",,W",,,"2.3",",,W,2400","0.0",",,W","0.0",",,W,2400","24.0","H,,S","28.3",",,W","18.9",",,W","  200",",,W","  200",",,W","12.5",",,W","15.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-23","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.1","H,,S","27.8",",,W","17.2",",,W","  330",",,W","  330",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-24","2.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","21.2","H,,S","26.1",",,W","15.6",",,W","  270",",,W","  250",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-25","3.2",",,W",,,"25.7",",,W,2400","0.0",",,W","0.0",",,W,2400","21.5","H,,S","26.1",",,W","16.1",",,W","  360",",,W","  350",",,W","6.7",",,W","9.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-26","4.2",",,W",,,"3.3",",,W,2400","0.0",",,W","0.0",",,W,2400","17.3","H,,S","19.4",",,W","14.4",",,W","   40",",,W","   40",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-27","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","17.8","H,,S","24.4",",,W","13.3",",,W","   40",",,W","   40",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-28","1.7",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W,2400","19.7","H,,S","26.1",",,W","12.2",",,W","  180",",,W","  180",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-29","1.8",",,W",,,"15.7",",,W,2400","0.0",",,W","0.0",",,W,2400","20.1","H,,S","23.9",",,W","17.8",",,W","   80",",,W","   90",",,W","5.8",",,W","7.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-06-30","3.8",",,W",,,"4.3",",,W,2400","0.0",",,W","0.0",",,W,2400","20.1","H,,S","25.0",",,W","13.9",",,W","   40",",,W","  340",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-01","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","15.9","H,,S","20.6",",,W","12.2",",,W","   60",",,W","   30",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-02","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","15.2","H,,S","20.6",",,W","11.7",",,W","   40",",,W","   50",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-03","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","17.9","H,,S","25.0",",,W","12.8",",,W","   60",",,W","   60",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-04","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.9","H,,S","27.2",",,W","15.0",",,W","   70",",,W","  260",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-05","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.4","H,,S","28.3",",,W","15.6",",,W","  180",",,W","  210",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-06","4.3",",,W",,,"12.4",",,W,2400","0.0",",,W","0.0",",,W,2400","23.4","H,,S","29.4",",,W","17.8",",,W","  280",",,W","  270",",,W","11.6",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-07","6.4",",,W",,,"6.9",",,W,2400","0.0",",,W","0.0",",,W,2400","19.6","H,,S","21.7",",,W","12.8",",,W","   30",",,W","   20",",,W","11.2",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-08","3.4",",,W",,,"1.8",",,W,2400","0.0",",,W","0.0",",,W,2400","15.4","H,,S","19.4",",,W","12.2",",,W","   70",",,W","   30",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-09","3.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","17.6","H,,S","25.0",",,W","14.4",",,W","   20",",,W","   10",",,W","6.3",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-10","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","20.6","H,,S","28.3",",,W","15.0",",,W","  100",",,W","   80",",,W","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-11","2.3",",,W",,,"0.8",",,W,2400","0.0",",,W","0.0",",,W,2400","21.3","H,,S","25.6",",,W","16.1",",,W","  140",",,W","  190",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-12","2.8",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","23.1","H,,S","28.3",",,W","20.6",",,W","  130",",,W","  130",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-13","4.3",",,W",,,"10.7",",,W,2400","0.0",",,W","0.0",",,W,2400","24.3","H,,S","30.0",",,W","20.0",",,W","  320",",,W","  320",",,W","14.3",",,W","17.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-14","5.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.6","H,,S","28.3",",,W","16.1",",,W","   10",",,W","   10",",,W","10.7",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-15","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","18.8","H,,S","23.9",",,W","15.0",",,W","   20",",,W","   10",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-16","3.4",",,W",,,"24.6",",,W,2400","0.0",",,W","0.0",",,W,2400","18.9","H,,S","23.9",",,W","14.4",",,W","  150",",,W","  150",",,W","9.4",",,W","11.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-17","3.6",",,W",,,"1.5",",,W,2400","0.0",",,W","0.0",",,W,2400","25.2","H,,S","33.3",",,W","21.7",",,W","  290",",,W","  260",",,W","10.3",",,W","14.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-18","3.7",",,W",,,"13.7",",,W,2400","0.0",",,W","0.0",",,W,2400","25.9","H,,S","31.7",",,W","22.8",",,W","  150",",,W","   30",",,W","10.3",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-19","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","26.3","H,,S","29.4",",,W","18.3",",,W","  300",",,W","  320",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-20","3.8",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","23.6","H,,S","29.4",",,W","17.2",",,W","  260",",,W","  250",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-21","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.8","H,,S","27.8",",,W","18.3",",,W","  340",",,W","  330",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-22","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.1","H,,S","28.3",",,W","17.8",",,W","  100",",,W","   90",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-23","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.6","H,,S","29.4",",,W","17.2",",,W","  100",",,W","   40",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-24","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.0","H,,S","28.9",",,W","17.8",",,W","  200",",,W","  210",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-25","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","26.4","H,,S","32.8",",,W","20.6",",,W","   60",",,W","   70",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-26","2.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","23.7","H,,S","26.7",",,W","17.8",",,W","   70",",,W","   40",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-27","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","25.1","H,,S","31.1",",,W","19.4",",,W","  110",",,W","  110",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-28","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","26.3","H,,S","32.8",",,W","19.4",",,W","  140",",,W","  130",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-29","4.9",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","27.4","H,,S","31.1",",,W","21.1",",,W","  330",",,W","  280",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-30","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","25.1","H,,S","31.1",",,W","18.3",",,W","  300",",,W","  320",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-07-31","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","25.7","H,,S","30.6",",,W","19.4",",,W","  320",",,W","  320",",,W","11.6",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-01","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.2","H,,S","30.6",",,W","17.8",",,W","  250",",,W","  260",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-02","6.2",",,W",,,"13.5",",,W,2400","0.0","T,,W","0.0",",,W,2400","26.4","H,,S","32.8",",,W","19.4",",,W","  260",",,W","  270",",,W","16.5",",,W","23.3",",,W",,,,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-03","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.3","H,,S","27.8",",,W","19.4",",,W","  310",",,W","  320",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-04","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.3","H,,S","27.8",",,W","16.1",",,W","  290",",,W","  290",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-05","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.6","H,,S","27.8",",,W","16.1",",,W","   70",",,W","   60",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-06","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.9","H,,S","28.3",",,W","17.8",",,W","   70",",,W","  100",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-07","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.9","H,,S","28.3",",,W","17.2",",,W","  190",",,W","  160",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-08","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","24.1","H,,S","27.8",",,W","20.0",",,W","  330",",,W","  330",",,W","7.6",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-09","2.1",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W,2400","22.1","H,,S","26.7",",,W","19.4",",,W","  180",",,W","  170",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-10","2.7",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W,2400","23.9","H,,S","28.9",",,W","20.0",",,W","   10",",,W","   10",",,W","10.3",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-11","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","22.7","H,,S","27.8",",,W","18.3",",,W","   40",",,W","   60",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-12","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","21.8","H,,S","27.2",",,W","16.1",",,W","   50",",,W","   60",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-13","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W,2400","23.2","H,,S","29.4",",,W","18.3",",,W","  240",",,W","  250",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2015-08-14","4.4",",,W",,,"5.3",",,W,2400","0.0",",,W","0.0",",,W,2400","25.7","H,,S","32.2",",,W","19.4",",,W","  350",",,W","  320",",,W","13.0",",,W","17.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
