bldg_id,geometry,centroid,closest
366011,"MULTIPOLYGON (((-87.63047702174364 41.87252965661101, -87.6304853923035 41.87293860056145, -87.63013654619904 41.8729419535532, -87.6301373413437 41.87253443782726, -87.63047702174364 41.87252965661101)))",POINT (-87.63030919175529 41.87273706518396),POINT (-87.62988299999998 41.87295200000001)
353131,"MULTIPOLYGON (((-87.62759216710653 41.88578175277681, -87.62825130555301 41.88578717379436, -87.62825100382956 41.88581461434318, -87.62805454292497 41.88581340793564, -87.62805419584583 41.88584496456531, -87.62797524423189 41.88584447965213, -87.62797513858716 41.88585408384356, -87.62783376009935 41.88585321537476, -87.62776404928634 41.88584729860649, -87.6277643512185 41.88581985806069, -87.6275917593991 41.88581879751248, -87.62759216710653 41.88578175277681)), ((-87.62804882836475 41.88566518387098, -87.62804842092278 41.88570222861105, -87.62826876561356 41.88570220954996, -87.62826844881272 41.88573102212676, -87.62760010033809 41.88572828884861, -87.6276004627393 41.88569536019411, -87.62778223462534 41.88569647713076, -87.6277825818365 41.88566492050213, -87.62804882836475 41.88566518387098)))",POINT (-87.62791198881223 41.8857591167684),POINT (-87.62771600000001 41.885689)
362197,"MULTIPOLYGON (((-87.63301163401033 41.87645843535276, -87.63301972795486 41.87672604857838, -87.63291505596868 41.87672815447414, -87.6328379363358 41.87672905621633, -87.63282984314968 41.87646144298379, -87.63291797736493 41.87646060842488, -87.63301163401033 41.87645843535276)))",POINT (-87.63292479077151 41.87659399518047),POINT (-87.63333100000001 41.876328)
353183,"MULTIPOLYGON (((-87.62769983412804 41.8853419638486, -87.62772734497678 41.88534487712972, -87.62772582946472 41.88564947848509, -87.62745591085684 41.88564919179603, -87.62744645654342 41.88534040665646, -87.62769983412804 41.8853419638486)))",POINT (-87.62758871382583 41.88549434734454),POINT (-87.62771600000001 41.885689)
814604,"MULTIPOLYGON (((-87.62839023150704 41.88133412322048, -87.62813500359094 41.88133530045467, -87.62813303185888 41.88134763743679, -87.62793468832513 41.88135190776772, -87.62793263110979 41.8812050781708, -87.62838975282639 41.88121062937929, -87.62839023150704 41.88133412322048)))",POINT (-87.62815356366789 41.88127474517341),POINT (-87.627686 41.881451)
353456,"MULTIPOLYGON (((-87.63386766150724 41.88533716151205, -87.63387055543393 41.88540852939698, -87.63383749113814 41.88540970012137, -87.63383459724822 41.88533833223592, -87.63386766150724 41.88533716151205)))",POINT (-87.63385257633216 41.88537343082319),POINT (-87.63342299999999 41.885662)
354568,"MULTIPOLYGON (((-87.63770528650802 41.88330777945092, -87.63752760991144 41.88428365308548, -87.63721358698433 41.88428723846713, -87.63720693458353 41.88388516675811, -87.63722530979227 41.88388390602277, -87.63722160377753 41.88371785693761, -87.63719955656275 41.88371909541331, -87.63719296383485 41.88331153554232, -87.63770528650802 41.88330777945092)))",POINT (-87.63741458897447 41.88375771559088),POINT (-87.63797 41.883938)
814356,"MULTIPOLYGON (((-87.63432361350398 41.88562122244358, -87.63421161261805 41.8856205406446, -87.63419770568999 41.88538033492124, -87.63419288557603 41.88531718803915, -87.63431776834405 41.8853152040276, -87.63432361350398 41.88562122244358)))",POINT (-87.63426167786729 41.88546585706204),POINT (-87.634552 41.885662)
357426,"MULTIPOLYGON (((-87.6346041486982 41.88077111024155, -87.63460902611956 41.88099753995453, -87.6346135149255 41.88125964244922, -87.63402956148654 41.88126706496826, -87.6340251947483 41.8809939862269, -87.63402021466791 41.88077716071706, -87.6346041486982 41.88077111024155)))",POINT (-87.63431706851605 41.88101874942853),POINT (-87.63452099999998 41.881413)
360536,"MULTIPOLYGON (((-87.63352609604236 41.87692672096976, -87.63355884164017 41.87695436295375, -87.6335929730599 41.87803305897787, -87.63290067313309 41.87804530407032, -87.6328272086574 41.87804760021812, -87.63279315005198 41.87696341594356, -87.63283019632435 41.87693345523234, -87.63291282369565 41.87693258708785, -87.63352609604236 41.87692672096976)))",POINT (-87.63319228259785 41.87748566494975),POINT (-87.63333100000001 41.877178)
814397,"MULTIPOLYGON (((-87.62932917105539 41.88478253405358, -87.62933132026505 41.88508853005778, -87.6290705692052 41.8850896754887, -87.62906112222849 41.88477951836531, -87.62932917105539 41.88478253405358)))",POINT (-87.62919773672174 41.88493436239477),POINT (-87.628845 41.884846)
868395,"MULTIPOLYGON (((-87.62843993423523 41.88082125498647, -87.6287219346932 41.88082298558334, -87.62873135499041 41.88133594228655, -87.62844191797778 41.88134239879039, -87.62843993423523 41.88082125498647)))",POINT (-87.62858342384516 41.8810817834801),POINT (-87.628815 41.881443)
356814,"MULTIPOLYGON (((-87.62793113224781 41.88100748351605, -87.62793127315167 41.88082773650291, -87.62836646645788 41.88082354825391, -87.62837189493486 41.88099784097355, -87.62793113224781 41.88100748351605)))",POINT (-87.62814908835902 41.88091436006012),POINT (-87.627686 41.880604)
814647,"MULTIPOLYGON (((-87.63362965884076 41.88005579009398, -87.63364240508935 41.88057041333182, -87.63316127025772 41.88057845784983, -87.6331388389948 41.88011042764818, -87.63313752732498 41.88006239539555, -87.63315772245086 41.88006251852667, -87.63362965884076 41.88005579009398)))",POINT (-87.63339235981668 41.88031583901383),POINT (-87.63336200000001 41.880569)
353189,"MULTIPOLYGON (((-87.62872664307551 41.88564190233641, -87.62815917415853 41.88564939607675, -87.62814809630082 41.88515399267361, -87.62870269330695 41.88514779212097, -87.62872664307551 41.88564190233641)))",POINT (-87.62843407799006 41.88539922100925),POINT (-87.628845 41.885689)
814972,"MULTIPOLYGON (((-87.62499601136385 41.8707972925068, -87.62439927285483 41.87080733159798, -87.62439520616283 41.87067695476173, -87.62499374881202 41.87066967106439, -87.62499601136385 41.8707972925068)))",POINT (-87.62469498552993 41.87073779681601),POINT (-87.624146 41.870438)
353226,"MULTIPOLYGON (((-87.63211494080653 41.88458827168329, -87.63219571199268 41.8845901369777, -87.63221590854026 41.88459026028521, -87.63224343428703 41.88459180045498, -87.63227629480701 41.88561697497682, -87.6311102344736 41.88562357171094, -87.63109065364343 41.8855671950451, -87.63107477504965 41.88550809677511, -87.63106624078011 41.8854490434155, -87.63106321474226 41.88539002373953, -87.63106569692083 41.88533103774753, -87.6310755233695 41.88527209666705, -87.63108900690861 41.88521455006899, -87.63110983468513 41.8851570483785, -87.6311343195274 41.88510094116591, -87.63116613355237 41.88504625088191, -87.63120344068258 41.88499296629446, -87.63124437480415 41.88494382023002, -87.63129081703705 41.88489470782361, -87.63134272231025 41.88484974515422, -87.63139826958513 41.8848075489632, -87.63145745886182 41.88476811924531, -87.63152027512577 41.88473282802367, -87.63158673339754 41.88470030326373, -87.63165681866764 41.88467191698797, -87.63172869489374 41.88464765797249, -87.63180419813848 41.88462753743027, -87.63187965631269 41.88461153292436, -87.63195690548095 41.88459965566877, -87.63203594565722 41.88459190566, -87.63211494080653 41.88458827168329)))",POINT (-87.63172606532783 41.88516501714214),POINT (-87.63226299999999 41.884815)
370777,"MULTIPOLYGON (((-87.62894354209604 41.86806634753236, -87.62894621915878 41.86815692415355, -87.6286708523036 41.8681579791398, -87.62866999613735 41.86806878580971, -87.62894354209604 41.86806634753236)))",POINT (-87.6288080082707 41.86811255584784),POINT (-87.62866200000001 41.867863)
352762,"MULTIPOLYGON (((-87.63061802197382 41.88630387661946, -87.63061490610407 41.88625308911146, -87.63065162803956 41.88625331381695, -87.63065474393841 41.88630410132418, -87.63061802197382 41.88630387661946)))",POINT (-87.6306348250141 41.88627859522137),POINT (-87.631165 41.886524)
814822,"MULTIPOLYGON (((-87.62826409892345 41.87744201207263, -87.62826031068737 41.87728556689959, -87.62832680805803 41.87724892784929, -87.62860960250929 41.87724380296294, -87.62861483551607 41.87743593216626, -87.62826409892345 41.87744201207263)))",POINT (-87.62843983480612 41.87734446966835),POINT (-87.628784 41.877193)
371413,"MULTIPOLYGON (((-87.62817285048122 41.8670366410695, -87.62829216096414 41.86703737358562, -87.62829118106255 41.86712655566178, -87.62817185533586 41.86712719517529, -87.62817285048122 41.8670366410695)))",POINT (-87.62823186015689 41.86708194132438),POINT (-87.62866200000001 41.867012)
352493,"MULTIPOLYGON (((-87.63008896992903 41.88632396404337, -87.6301032532115 41.8866958960206, -87.62964041820372 41.88670540988854, -87.62962612254829 41.88633484990258, -87.63008896992903 41.88632396404337)))",POINT (-87.62986483319766 41.88651502247263),POINT (-87.63000500000003 41.886532)
814358,"MULTIPOLYGON (((-87.63479736704994 41.88561998882186, -87.63443012110709 41.88562049858087, -87.63442774146843 41.88516494013714, -87.63443371322995 41.88512244074821, -87.63478628273828 41.88512046957837, -87.63479736704994 41.88561998882186)))",POINT (-87.63461055983183 41.88537199762217),POINT (-87.634552 41.885662)
370691,"MULTIPOLYGON (((-87.62897054665915 41.86828193666717, -87.62897357017947 41.86834095655246, -87.62868529317953 41.86834742088826, -87.62868226992427 41.86828840099748, -87.62897054665915 41.86828193666717)))",POINT (-87.62882791998602 41.86831467878086),POINT (-87.628693 41.86871)
814599,"MULTIPOLYGON (((-87.63934940742502 41.88086025761051, -87.6393549548355 41.88102631784434, -87.63937081036391 41.88159721619782, -87.63887681645259 41.88160520694573, -87.63886108417499 41.88102333230444, -87.6388554043333 41.88086962034192, -87.63934940742502 41.88086025761051)))",POINT (-87.63911366934795 41.88123309680967),POINT (-87.63906899999998 41.881386)
358869,"MULTIPOLYGON (((-87.63757422364974 41.87880231061371, -87.63766749283901 41.87917472070375, -87.63707539577568 41.87925757611747, -87.63706559384902 41.87880746068907, -87.63757422364974 41.87880231061371)))",POINT (-87.63733855377629 41.87901689048806),POINT (-87.63678 41.878853)
370754,"MULTIPOLYGON (((-87.62908196159457 41.86816598938008, -87.62937565417131 41.86816778998828, -87.62937500689974 41.86822678736401, -87.62908129899385 41.86822635878399, -87.62908196159457 41.86816598938008)))",POINT (-87.62922791777177 41.86819672924848),POINT (-87.62866200000001 41.867863)
363526,"MULTIPOLYGON (((-87.62906587606152 41.87531739797774, -87.62907007291847 41.87543679837735, -87.62885522562891 41.8754409691206, -87.6288334222136 41.87542025353076, -87.62883083555714 41.87532144483917, -87.62906587606152 41.87531739797774)))",POINT (-87.6289509833793 41.87537886201788),POINT (-87.628754 41.87549600000001)
814751,"MULTIPOLYGON (((-87.63631793900832 41.87867531793569, -87.63650885584373 41.87867784865555, -87.63650660751587 41.87905379643402, -87.63631200286589 41.87905261544773, -87.63631793900832 41.87867531793569)))",POINT (-87.63641128573498 41.87886549204743),POINT (-87.63678 41.878853)
370607,"MULTIPOLYGON (((-87.62603675894167 41.86831193008698, -87.62662249083191 41.86829907046751, -87.62663268026678 41.86854062701411, -87.62604693104784 41.86855485869898, -87.62603675894167 41.86831193008698)))",POINT (-87.62633443925942 41.86842663053442),POINT (-87.62640400000002 41.868725)
874141,"MULTIPOLYGON (((-87.62629827634464 41.87869542645976, -87.6269046941393 41.87868055755936, -87.62690458440592 41.87869052084626, -87.62691376379996 41.87869057731209, -87.62690917026346 41.87877424847895, -87.62628856685423 41.87877728984867, -87.62628751744457 41.87870593306079, -87.62629853271859 41.87870600087891, -87.62629827634464 41.87869542645976)))",POINT (-87.62660724050733 41.87873185551324),POINT (-87.626526 41.878914)
360472,"MULTIPOLYGON (((-87.630527298579 41.87698936323926, -87.63053654155682 41.87731872912858, -87.63059713934119 41.87731772783363, -87.6306183659066 41.87806154787868, -87.63024375978836 41.87806748776494, -87.6302132962016 41.8769943017826, -87.630527298579 41.87698936323926)))",POINT (-87.63040815208737 41.87754750917954),POINT (-87.629913 41.87719)
814626,"MULTIPOLYGON (((-87.63128799336096 41.88095944797606, -87.63125493132314 41.8809606179749, -87.63125475109079 41.88097708232871, -87.63125609139831 41.88102237052568, -87.6309934908497 41.88102625328484, -87.63099221082756 41.88097547696864, -87.63098877644427 41.88078610322232, -87.63128807979899 41.88078381697409, -87.63128799336096 41.88095944797606)))",POINT (-87.63113538633502 41.88090165816175),POINT (-87.63110400000002 41.880581)
880227,"MULTIPOLYGON (((-87.6243382176834 41.86788917732215, -87.62467398361068 41.86788252812157, -87.62467969976028 41.86802227886464, -87.62440063209058 41.86802604502382, -87.62434371417818 41.86802706578126, -87.6243382176834 41.86788917732215)))",POINT (-87.6245093061471 41.86795520826893),POINT (-87.624115 41.867886)
834530,"MULTIPOLYGON (((-87.6258184189642 41.87516049917097, -87.62544011864249 41.87516996817347, -87.62544992437236 41.87521018249446, -87.6251977658338 41.8752161649389, -87.62519014866731 41.87496315753958, -87.62580824191117 41.87495132499894, -87.6258184189642 41.87516049917097)))",POINT (-87.62548961580498 41.87507212590631),POINT (-87.625336 41.874676)
885528,"MULTIPOLYGON (((-87.63007621602499 41.86715940492453, -87.63007736214205 41.86710311517384, -87.6301454764873 41.86710224910198, -87.63014531109363 41.86711734145928, -87.63015200570933 41.8671171969985, -87.63015187978938 41.86716532992746, -87.63014662039051 41.86716537383478, -87.63014669556945 41.86715851367243, -87.63007621602499 41.86715940492453)))",POINT (-87.63011385835296 41.86713161902388),POINT (-87.62982199999998 41.867004)
815090,"MULTIPOLYGON (((-87.6298203679553 41.87766697946825, -87.63018583762248 41.87765686865278, -87.63020156503663 41.87806448518372, -87.62983612314413 41.87807185197125, -87.6298203679553 41.87766697946825)))",POINT (-87.63001117842819 41.87786502899494),POINT (-87.629913 41.878044)
814949,"MULTIPOLYGON (((-87.63310402864374 41.87270349844312, -87.63310034852742 41.872536076957, -87.63347125078948 41.87253010512494, -87.63347675261619 41.87269890982575, -87.63310402864374 41.87270349844312)))",POINT (-87.63328835658275 41.8726172110913),POINT (-87.633301 41.872925)
888818,"MULTIPOLYGON (((-87.62682822538113 41.8706289495093, -87.62730342656459 41.870624908384, -87.62733884325642 41.87100464798924, -87.62683338296338 41.87100676222918, -87.62682822538113 41.8706289495093)))",POINT (-87.6270763017569 41.87081825620695),POINT (-87.62756299999999 41.870419)
893134,"MULTIPOLYGON (((-87.62774550390368 41.87239060238731, -87.62811457467076 41.87238785466196, -87.62813527704553 41.87355648074256, -87.62777959290435 41.8735618181077, -87.62774550390368 41.87239060238731)))",POINT (-87.62794358251918 41.87297060549952),POINT (-87.62759399999999 41.872967)
891264,"MULTIPOLYGON (((-87.63313437506004 41.87433222639518, -87.63312428060172 41.87380319428107, -87.63318777725007 41.87380120913891, -87.63318478463796 41.87378458606115, -87.63326729688922 41.87378508907618, -87.63326742630811 41.87377322957632, -87.63345783994076 41.87377439015823, -87.63345644258358 41.87390247361819, -87.63350087190001 41.87390274437264, -87.63349310251778 41.87403316020004, -87.63346448766644 41.87403773036378, -87.63346064246282 41.87409938064371, -87.63348917827324 41.87410192681542, -87.63350640859723 41.87426807691946, -87.63347787127807 41.87426553074278, -87.63337618735163 41.87427677131718, -87.63338828751512 41.87433140196131, -87.63321371416376 41.87433271010283, -87.63313437506004 41.87433222639518)))",POINT (-87.63330366338278 41.87405184690128),POINT (-87.633301 41.873775)
891752,"MULTIPOLYGON (((-87.63216296909673 41.86983681245268, -87.6319511723559 41.86880324447687, -87.63240842650904 41.86876236291224, -87.63252260968804 41.86949359257463, -87.63255434765355 41.86950569692407, -87.63259135409025 41.86952180399532, -87.63262313686543 41.86952993908712, -87.63265491822644 41.86953807308952, -87.63267612072748 41.86954217303063, -87.63270267841033 41.86954233505438, -87.63272392283585 41.86954246465844, -87.63275583569457 41.86953868875517, -87.63278779045388 41.86953094358658, -87.63280381118554 41.8695231001434, -87.63283049889154 41.86951135225064, -87.6328624969738 41.86949963674142, -87.63288922800307 41.86948391851514, -87.63291604426915 41.86946025963434, -87.63293755012286 41.86943656943281, -87.63294843376876 41.86941281444741, -87.63295948931734 41.86937317924475, -87.63296506114806 41.86934939079146, -87.63297071963954 41.86931766276994, -87.63294973386772 41.86929371342801, -87.63293932695112 41.86927379811152, -87.63292365300465 41.86924988115946, -87.63288677665756 41.86922186430743, -87.63289210743297 41.86873355138831, -87.63335419587854 41.86873636875467, -87.63336125108404 41.86955032043775, -87.63290956372335 41.86956741837494, -87.6329121870811 41.86981359235259, -87.63216296909673 41.86983681245268)))",POINT (-87.63266470150886 41.86927662602389),POINT (-87.63211099999999 41.869537)
355581,"MULTIPOLYGON (((-87.63012787772358 41.88260850013867, -87.63012631310707 41.88275119112793, -87.63008408519217 41.88275093253991, -87.63008385951183 41.88277151297056, -87.63024177028916 41.88277110775736, -87.63024372837032 41.88309494025682, -87.62955346539761 41.88308385149234, -87.62954213507977 41.88277779911887, -87.62966887908148 41.88277308732026, -87.62966731406159 41.88274837955572, -87.6296250861527 41.88274812079894, -87.62962480083716 41.88260679060296, -87.63012787772358 41.88260850013867)))",POINT (-87.62989208089782 41.88286560368059),POINT (-87.629974 41.883133)
364637,"MULTIPOLYGON (((-87.63305914793204 41.87395597323805, -87.63306829029241 41.87412754436036, -87.63308193651724 41.87439107517576, -87.63294052321966 41.8743957013106, -87.63271096353481 41.87440253379219, -87.63269563293147 41.87412527142967, -87.63268819244882 41.87396605976928, -87.63294528675966 41.87395939525895, -87.63305914793204 41.87395597323805)))",POINT (-87.63288478764548 41.8741790467626),POINT (-87.633301 41.873775)
814632,"MULTIPOLYGON (((-87.62664937215013 41.88069087585652, -87.62631884319499 41.88069432989732, -87.62631665355681 41.88055984853643, -87.62664171937594 41.88055224451845, -87.62664906310391 41.88055228970961, -87.62665203955771 41.88061542560311, -87.62665190349894 41.880627773857, -87.62665141537084 41.88063874782312, -87.62664937215013 41.88069087585652)))",POINT (-87.62648509848577 41.88062418639427),POINT (-87.626526 41.880608)
814340,"MULTIPOLYGON (((-87.62473382515428 41.88539230650503, -87.62520211389264 41.88538696238945, -87.62520298305922 41.88564080995583, -87.62473472278938 41.88564341000756, -87.62473382515428 41.88539230650503)))",POINT (-87.62496883529329 41.88551586690687),POINT (-87.625427 41.885708)
370752,"MULTIPOLYGON (((-87.62896991599932 41.86817216285987, -87.62897110393494 41.86823117148835, -87.62868103705091 41.86823350846397, -87.62867986444978 41.86817312780276, -87.62896991599932 41.86817216285987)))",POINT (-87.62882492490644 41.86820249654349),POINT (-87.62866200000001 41.867863)
358139,"MULTIPOLYGON (((-87.63931180843912 41.87958395716905, -87.63933134509519 41.88032364888912, -87.63883186805865 41.88033023420254, -87.63881232230631 41.87959191447382, -87.63931180843912 41.87958395716905)))",POINT (-87.63907191306525 41.87995743196682),POINT (-87.63906899999998 41.87968400000001)
353739,"MULTIPOLYGON (((-87.63382861973183 41.88504466206134, -87.63385616068335 41.88504482981693, -87.63386044167977 41.88515736976653, -87.63383106461323 41.88515719082771, -87.63382861973183 41.88504466206134)))",POINT (-87.63384408975784 41.88510161815801),POINT (-87.63342299999999 41.884811)
366002,"MULTIPOLYGON (((-87.63310402864374 41.87270349844312, -87.63347675261619 41.87269890982575, -87.63348484824093 41.87296652320423, -87.63311210773814 41.87297248386779, -87.63310402864374 41.87270349844312)))",POINT (-87.6332942756674 41.87283535955261),POINT (-87.633301 41.872925)
369177,"MULTIPOLYGON (((-87.63702443145471 41.87008325286208, -87.63705929365861 41.87008483635336, -87.63705698155584 41.87012873030551, -87.63702210443783 41.87012851884712, -87.63702443145471 41.87008325286208)))",POINT (-87.63704061375238 41.87010632628392),POINT (-87.63668800000001 41.870373)
369400,"MULTIPOLYGON (((-87.62841392299146 41.86932133575198, -87.62842623451243 41.86987163300419, -87.6282059140371 41.86987439684684, -87.62819543603005 41.86949150995225, -87.62768319355384 41.86949796852996, -87.6276795276552 41.86933054688694, -87.62841392299146 41.86932133575198)))",POINT (-87.62815576119915 41.86952047293471),POINT (-87.628693 41.869564)
369590,"MULTIPOLYGON (((-87.62525577974397 41.86938286278755, -87.62525771317418 41.86970669592711, -87.62494379168758 41.8697075042484, -87.62494212003364 41.86952637359801, -87.62487603786555 41.86952596596505, -87.62487392705947 41.86938462419057, -87.62525577974397 41.86938286278755)))",POINT (-87.62508335904954 41.86953761963373),POINT (-87.625275 41.869579)
370665,"MULTIPOLYGON (((-87.62937177139614 41.86835437508574, -87.62937262853639 41.86844356841367, -87.62909908097154 41.86844600770074, -87.62909638862763 41.86835680311778, -87.62937177139614 41.86835437508574)))",POINT (-87.62923495933703 41.86840013895469),POINT (-87.628693 41.86871)
353179,"MULTIPOLYGON (((-87.62473382515428 41.88539230650503, -87.62473157817107 41.88526331335397, -87.62519988111848 41.88525659721351, -87.62520211389264 41.88538696238945, -87.62473382515428 41.88539230650503)))",POINT (-87.6249672623088 41.88532478867617),POINT (-87.625427 41.885708)
365890,"MULTIPOLYGON (((-87.62675370195652 41.8728868870466, -87.62675963946005 41.8730145310215, -87.62615177542749 41.87303274347222, -87.62614403366855 41.87290234411164, -87.62675370195652 41.8728868870466)))",POINT (-87.62645118467385 41.87295912762766),POINT (-87.626465 41.872971)
358774,"MULTIPOLYGON (((-87.6321154935742 41.87882811042722, -87.6321303484566 41.87931667648555, -87.63151700819034 41.87932665106196, -87.63150215797987 41.87883808496077, -87.6321154935742 41.87882811042722)))",POINT (-87.63181625206316 41.87907738104388),POINT (-87.63220200000001 41.878883)
868393,"MULTIPOLYGON (((-87.62855851183231 41.87935381283744, -87.62854934548608 41.87915205470425, -87.6285592593065 41.87915211554589, -87.62867677151321 41.87915146453759, -87.62867448032127 41.87936001296627, -87.62855878855488 41.8793620472653, -87.62856071491042 41.87935382635776, -87.62855851183231 41.87935381283744)))",POINT (-87.62861478964219 41.87925469391966),POINT (-87.628784 41.878899)
857901,"MULTIPOLYGON (((-87.63108525325347 41.88673099427125, -87.63109347287271 41.88634932075533, -87.63165087976185 41.88635574666667, -87.63168503213414 41.88672505562243, -87.63108525325347 41.88673099427125)))",POINT (-87.63137714941203 41.88654259330774),POINT (-87.631165 41.886524)
814911,"MULTIPOLYGON (((-87.6311639530559 41.87400889104072, -87.63080959389829 41.87401221235964, -87.63080053006529 41.87366638192316, -87.63115672304897 41.87366307184161, -87.6311639530559 41.87400889104072)))",POINT (-87.63098269408736 41.87383749061463),POINT (-87.631012 41.873795)
369169,"MULTIPOLYGON (((-87.63666172035099 41.87001244693781, -87.63670761120927 41.87001272531371, -87.63670447952893 41.87013208111038, -87.63665858858531 41.87013180273259, -87.63666172035099 41.87001244693781)))",POINT (-87.63668309991819 41.87007226404213),POINT (-87.63668800000001 41.870373)
814584,"MULTIPOLYGON (((-87.62793381794476 41.8817649108604, -87.62793468832513 41.88135190776772, -87.62813303185888 41.88134763743679, -87.62813500359094 41.88133530045467, -87.62839023150704 41.88133412322048, -87.62838543574864 41.88177042828362, -87.62838176381355 41.88177040574308, -87.62793381794476 41.8817649108604)))",POINT (-87.62816361762268 41.88155412970302),POINT (-87.627686 41.881451)
358341,"MULTIPOLYGON (((-87.63658303471101 41.87945491974349, -87.6365956704667 41.8799818911674, -87.63627981775775 41.87998683504999, -87.63627711515967 41.87989763073447, -87.63618897622958 41.87989846783545, -87.6361827644005 41.87962537789729, -87.63626906704606 41.87962452965445, -87.63626536360415 41.87945848043638, -87.63658303471101 41.87945491974349)))",POINT (-87.63640561276496 41.8797254501899),POINT (-87.63678 41.8797)
814684,"MULTIPOLYGON (((-87.62752936872347 41.87997592399806, -87.62700062500377 41.87997267312349, -87.62699781443632 41.87989444491625, -87.62701433765608 41.87989454654318, -87.62752839342443 41.87989770708239, -87.62752936872347 41.87997592399806)))",POINT (-87.62726404986587 41.87993516470273),POINT (-87.627655 41.879757)
814360,"MULTIPOLYGON (((-87.63508382546593 41.88561898670149, -87.63494610449879 41.88561952134969, -87.63494001728277 41.8853354554151, -87.63508323091665 41.88533632629103, -87.63508414072459 41.8854214032871, -87.6350840361461 41.88543100749389, -87.63508382546593 41.88561898670149)))",POINT (-87.63501339279291 41.88547660278721),POINT (-87.634552 41.885662)
361991,"MULTIPOLYGON (((-87.6274417636083 41.87575748277553, -87.6274699823288 41.87686358678382, -87.62693012843411 41.87687124431059, -87.62692514225282 41.87665716258296, -87.62692143285162 41.8764938572235, -87.62700038804621 41.87649297074426, -87.62699152588303 41.87613067595824, -87.6269070637177 41.87613152855707, -87.62689824743298 41.87576511765722, -87.6274417636083 41.87575748277553)))",POINT (-87.62719702881867 41.87631345687684),POINT (-87.62762499999999 41.876358)
357025,"MULTIPOLYGON (((-87.63655010558311 41.8813029677723, -87.63655837860081 41.88155548830034, -87.63645281920212 41.88163854718149, -87.63645464248138 41.88180870128656, -87.63578257240582 41.88181422583852, -87.63576600264784 41.88131192878943, -87.63655010558311 41.8813029677723)))",POINT (-87.6361451332813 41.88155031304506),POINT (-87.635651 41.881397)
868627,"MULTIPOLYGON (((-87.62692869581575 41.88220247639122, -87.62707528251767 41.88219651738891, -87.62707542152428 41.88218389473166, -87.62761314716082 41.88217347927647, -87.62762558736499 41.88257805695334, -87.62693186564745 41.88258147566299, -87.62692869581575 41.88220247639122)))",POINT (-87.62727833659254 41.88238178222917),POINT (-87.627686 41.882294)
815035,"MULTIPOLYGON (((-87.62631315076457 41.86771813007198, -87.62630397294151 41.8677180735701, -87.62630395782327 41.8677194456013, -87.62630388223202 41.86772630575729, -87.62625982867604 41.86772603453799, -87.6262580838266 41.86771779104971, -87.62619568975194 41.86771603476137, -87.62619553854628 41.86772975507305, -87.62615517124014 41.86772813438673, -87.62614244325994 41.867717079017, -87.62611673023454 41.86771829280283, -87.62610371493494 41.86773330602056, -87.62601926382328 41.8677341580526, -87.62602089724604 41.8675859786905, -87.62636966891836 41.86758675406922, -87.62637005326813 41.86771848036726, -87.62631315076457 41.86771813007198)))",POINT (-87.62619145100926 41.86765560470079),POINT (-87.62640400000002 41.86787)
362170,"MULTIPOLYGON (((-87.63353090092725 41.87648629896277, -87.63353532538869 41.87675388979343, -87.63317726445977 41.87675856795966, -87.63317103562595 41.87648822187199, -87.63353090092725 41.87648629896277)))",POINT (-87.63335332121939 41.87662163824098),POINT (-87.63333100000001 41.876328)
369520,"MULTIPOLYGON (((-87.62483908314204 41.86954769197116, -87.6248478242829 41.86975356446212, -87.62437776857392 41.86976301278553, -87.62436901378041 41.86955851230092, -87.62448286747936 41.86955509872402, -87.62483908314204 41.86954769197116)))",POINT (-87.62460859721553 41.86965549076942),POINT (-87.624146 41.869583)
814945,"MULTIPOLYGON (((-87.62675370195652 41.8728868870466, -87.62614403366855 41.87290234411164, -87.62612724389078 41.87259351302739, -87.62673693946866 41.87257531196781, -87.62675370195652 41.8728868870466)))",POINT (-87.62644092797782 41.8727394942167),POINT (-87.626465 41.872971)
358010,"MULTIPOLYGON (((-87.63214917224106 41.8801139940887, -87.6321579137883 41.88049000875155, -87.63166210700975 41.88049658528376, -87.63165520429111 41.88012058182337, -87.63214917224106 41.8801139940887)))",POINT (-87.63190610566363 41.88030540881442),POINT (-87.632233 41.880577)
360936,"MULTIPOLYGON (((-87.63551845077869 41.87706370764373, -87.63560106338335 41.8770642095977, -87.63560079474493 41.87708890616815, -87.63594529161381 41.87731877100033, -87.63594666502698 41.87736131513238, -87.63643152175132 41.87734642087624, -87.63644225593258 41.87754132738285, -87.63595194985486 41.87755070010095, -87.63595336802661 41.87758912813626, -87.63572761852087 41.87775103957763, -87.63562951228488 41.87782453818321, -87.63562919887779 41.87785335084508, -87.63553921197123 41.87785554834679, -87.63553804778742 41.87779379577449, -87.63555825713505 41.87779254644661, -87.63555852579647 41.87776784987942, -87.63535102930707 41.8777707053049, -87.635346059776 41.87755250766772, -87.63534646288716 41.87751546281699, -87.63534068715694 41.87737135487416, -87.63533801634208 41.87711063540037, -87.63533807606206 41.87710514727393, -87.63536744945023 41.87710532579954, -87.63551804777323 41.87710075249873, -87.63551845077869 41.87706370764373)))",POINT (-87.63573253104983 41.87745037034107),POINT (-87.63561999999997 41.877163)
